age,gender,split,final,hours,minutes,seconds,total_minutes
44,"M","02:06:59","04:39:51",4,39,51,279.85
51,"M","02:10:52","04:39:51",4,39,51,279.85
32,"M","01:59:02","04:39:51",4,39,51,279.85
25,"M","01:58:56","04:39:51",4,39,51,279.85
58,"M","01:59:09","04:39:51",4,39,51,279.85
38,"M","01:53:08","04:39:52",4,39,52,279.8667
39,"M","01:59:16","04:39:53",4,39,53,279.8833
46,"M","01:59:42","04:39:53",4,39,53,279.8833
28,"M","01:59:32","04:39:54",4,39,54,279.9
31,"M","01:59:40","04:39:54",4,39,54,279.9
26,"M","01:47:26","04:39:54",4,39,54,279.9
46,"M","02:00:30","04:39:55",4,39,55,279.9167
25,"W","02:07:03","04:39:55",4,39,55,279.9167
32,"M","02:16:31","04:39:55",4,39,55,279.9167
28,"M","02:01:08","04:39:55",4,39,55,279.9167
49,"M","01:53:20","04:39:55",4,39,55,279.9167
37,"M","01:56:23","04:39:56",4,39,56,279.9333
57,"M","01:52:49","04:39:56",4,39,56,279.9333
39,"M","02:05:42","04:39:56",4,39,56,279.9333
47,"M","01:59:17","04:39:57",4,39,57,279.95
46,"M","01:58:18","04:39:57",4,39,57,279.95
42,"W","01:54:17","04:39:57",4,39,57,279.95
37,"W","02:03:10","04:39:57",4,39,57,279.95
30,"W","02:03:32","04:39:58",4,39,58,279.9667
44,"W","02:03:36","04:39:58",4,39,58,279.9667
28,"M","02:09:05","04:39:58",4,39,58,279.9667
44,"W","02:01:33","04:39:58",4,39,58,279.9667
42,"M","02:09:28","04:39:59",4,39,59,279.9833
52,"M","01:57:22","04:39:59",4,39,59,279.9833
36,"M","01:58:23","04:39:59",4,39,59,279.9833
42,"W","02:10:08","04:39:59",4,39,59,279.9833
39,"M","01:58:44","04:39:59",4,39,59,279.9833
33,"M","01:55:35","04:40:00",4,40,0,280
48,"W","02:01:15","04:40:00",4,40,0,280
33,"M","01:53:21","04:40:01",4,40,1,280.0167
43,"M","02:02:52","04:40:01",4,40,1,280.0167
32,"M","01:58:07","04:40:01",4,40,1,280.0167
29,"M","01:49:18","04:40:01",4,40,1,280.0167
31,"W","01:59:14","04:40:02",4,40,2,280.0333
46,"M","02:04:17","04:40:02",4,40,2,280.0333
26,"W","02:11:03","04:40:02",4,40,2,280.0333
42,"M","01:55:03","04:40:02",4,40,2,280.0333
37,"M","02:00:40","04:40:02",4,40,2,280.0333
30,"W","02:08:59","04:40:02",4,40,2,280.0333
36,"M","02:00:06","04:40:02",4,40,2,280.0333
24,"W","01:58:18","04:40:03",4,40,3,280.05
51,"M","02:06:54","04:40:04",4,40,4,280.0667
54,"M","01:54:00","04:40:04",4,40,4,280.0667
37,"W","02:03:33","04:40:04",4,40,4,280.0667
52,"M","02:04:01","04:40:04",4,40,4,280.0667
31,"M","02:03:57","04:40:04",4,40,4,280.0667
47,"W","02:07:59","04:40:05",4,40,5,280.0833
27,"W","01:58:01","04:40:05",4,40,5,280.0833
35,"M","01:49:48","04:40:06",4,40,6,280.1
37,"M","01:59:22","04:40:07",4,40,7,280.1167
42,"M","01:54:14","04:40:08",4,40,8,280.1333
42,"M","01:55:58","04:40:08",4,40,8,280.1333
46,"M","01:55:12","04:40:08",4,40,8,280.1333
47,"W","02:03:51","04:40:08",4,40,8,280.1333
48,"M","01:57:46","04:40:09",4,40,9,280.15
48,"M","01:58:16","04:40:09",4,40,9,280.15
41,"M","02:08:36","04:40:10",4,40,10,280.1667
46,"M","01:47:53","04:40:10",4,40,10,280.1667
56,"W","01:58:44","04:40:10",4,40,10,280.1667
40,"M","02:01:54","04:40:11",4,40,11,280.1833
38,"M","01:54:45","04:40:11",4,40,11,280.1833
34,"M","02:03:18","04:40:11",4,40,11,280.1833
31,"M","02:01:16","04:40:11",4,40,11,280.1833
46,"M","01:57:43","04:40:12",4,40,12,280.2
34,"M","01:56:42","04:40:13",4,40,13,280.2167
52,"W","01:57:05","04:40:13",4,40,13,280.2167
39,"M","01:58:37","04:40:13",4,40,13,280.2167
47,"M","02:08:53","04:40:14",4,40,14,280.2333
58,"W","02:11:56","04:40:14",4,40,14,280.2333
46,"W","02:05:16","04:40:14",4,40,14,280.2333
47,"W","02:07:56","04:40:15",4,40,15,280.25
32,"M","01:57:23","04:40:15",4,40,15,280.25
25,"W","01:57:56","04:40:15",4,40,15,280.25
32,"M","02:10:02","04:40:15",4,40,15,280.25
49,"M","01:57:58","04:40:15",4,40,15,280.25
43,"M","02:04:03","04:40:16",4,40,16,280.2667
44,"M","01:55:16","04:40:16",4,40,16,280.2667
46,"W","02:01:42","04:40:16",4,40,16,280.2667
53,"W","02:08:07","04:40:16",4,40,16,280.2667
51,"M","01:59:06","04:40:17",4,40,17,280.2833
36,"W","02:00:41","04:40:17",4,40,17,280.2833
28,"M","01:55:32","04:40:17",4,40,17,280.2833
29,"M","02:00:10","04:40:18",4,40,18,280.3
44,"M","02:02:47","04:40:18",4,40,18,280.3
23,"M","01:55:06","04:40:18",4,40,18,280.3
55,"M","01:51:52","04:40:18",4,40,18,280.3
32,"W","02:02:10","04:40:18",4,40,18,280.3
30,"W","01:51:08","04:40:18",4,40,18,280.3
33,"M","02:03:54","04:40:19",4,40,19,280.3167
55,"M","01:59:54","04:40:19",4,40,19,280.3167
25,"M","01:59:45","04:40:19",4,40,19,280.3167
43,"M","01:53:06","04:40:19",4,40,19,280.3167
34,"M","01:58:06","04:40:20",4,40,20,280.3333
49,"W","02:06:39","04:40:20",4,40,20,280.3333
48,"M","02:02:18","04:40:20",4,40,20,280.3333
45,"M","01:55:24","04:40:20",4,40,20,280.3333
51,"W","02:00:04","04:40:21",4,40,21,280.35
43,"M","02:08:07","04:40:21",4,40,21,280.35
36,"M","01:59:31","04:40:21",4,40,21,280.35
51,"M","01:55:46","04:40:21",4,40,21,280.35
36,"W","01:59:47","04:40:21",4,40,21,280.35
27,"M","01:57:40","04:40:21",4,40,21,280.35
30,"W","02:02:34","04:40:22",4,40,22,280.3667
28,"M","02:03:58","04:40:22",4,40,22,280.3667
54,"M","01:57:45","04:40:22",4,40,22,280.3667
32,"M","01:59:39","04:40:23",4,40,23,280.3833
23,"M","01:52:12","04:40:23",4,40,23,280.3833
39,"W","02:08:10","04:40:23",4,40,23,280.3833
34,"W","02:00:45","04:40:24",4,40,24,280.4
44,"M","01:53:41","04:40:24",4,40,24,280.4
40,"W","02:02:09","04:40:24",4,40,24,280.4
37,"W","01:58:18","04:40:25",4,40,25,280.4167
39,"M","02:06:49","04:40:25",4,40,25,280.4167
48,"M","01:57:10","04:40:25",4,40,25,280.4167
33,"M","01:54:34","04:40:26",4,40,26,280.4333
39,"M","01:55:58","04:40:26",4,40,26,280.4333
54,"M","02:02:22","04:40:26",4,40,26,280.4333
32,"W","02:00:37","04:40:26",4,40,26,280.4333
38,"M","01:53:46","04:40:26",4,40,26,280.4333
44,"M","02:00:43","04:40:26",4,40,26,280.4333
38,"M","02:06:26","04:40:26",4,40,26,280.4333
30,"W","02:00:58","04:40:26",4,40,26,280.4333
34,"M","01:56:06","04:40:27",4,40,27,280.45
40,"W","02:02:50","04:40:27",4,40,27,280.45
40,"W","02:04:48","04:40:27",4,40,27,280.45
26,"W","02:06:07","04:40:28",4,40,28,280.4667
42,"M","01:54:25","04:40:28",4,40,28,280.4667
32,"M","02:05:34","04:40:28",4,40,28,280.4667
45,"W","01:55:04","04:40:28",4,40,28,280.4667
54,"M","02:11:04","04:40:29",4,40,29,280.4833
30,"W","01:53:57","04:40:29",4,40,29,280.4833
26,"W","01:57:54","04:40:29",4,40,29,280.4833
34,"M","02:10:36","04:40:29",4,40,29,280.4833
26,"M","01:59:30","04:40:30",4,40,30,280.5
32,"W","02:07:03","04:40:30",4,40,30,280.5
26,"M","01:52:39","04:40:30",4,40,30,280.5
33,"W","02:03:04","04:40:30",4,40,30,280.5
51,"M","02:08:37","04:40:30",4,40,30,280.5
26,"M","02:00:16","04:40:31",4,40,31,280.5167
30,"W","02:11:39","04:40:31",4,40,31,280.5167
38,"M","01:54:17","04:40:31",4,40,31,280.5167
45,"W","01:54:24","04:40:31",4,40,31,280.5167
25,"W","02:01:34","04:40:32",4,40,32,280.5333
43,"M","02:01:52","04:40:33",4,40,33,280.55
24,"W","01:59:59","04:40:33",4,40,33,280.55
51,"W","01:58:18","04:40:34",4,40,34,280.5667
40,"M","02:06:05","04:40:34",4,40,34,280.5667
36,"M","01:55:58","04:40:34",4,40,34,280.5667
49,"M","02:02:07","04:40:34",4,40,34,280.5667
46,"M","02:00:52","04:40:34",4,40,34,280.5667
51,"M","02:05:01","04:40:34",4,40,34,280.5667
37,"M","02:04:57","04:40:34",4,40,34,280.5667
50,"M","01:50:31","04:40:35",4,40,35,280.5833
63,"M","02:02:31","04:40:35",4,40,35,280.5833
41,"M","02:01:54","04:40:35",4,40,35,280.5833
37,"W","02:01:32","04:40:35",4,40,35,280.5833
48,"M","02:07:38","04:40:35",4,40,35,280.5833
46,"M","02:01:34","04:40:36",4,40,36,280.6
52,"M","01:54:49","04:40:36",4,40,36,280.6
38,"W","02:15:34","04:40:36",4,40,36,280.6
48,"M","01:56:03","04:40:36",4,40,36,280.6
49,"M","02:05:20","04:40:36",4,40,36,280.6
47,"M","02:04:07","04:40:37",4,40,37,280.6167
38,"M","01:56:43","04:40:38",4,40,38,280.6333
39,"M","01:55:37","04:40:38",4,40,38,280.6333
41,"M","01:57:54","04:40:38",4,40,38,280.6333
30,"M","01:54:58","04:40:38",4,40,38,280.6333
41,"M","01:54:33","04:40:38",4,40,38,280.6333
38,"M","02:00:03","04:40:38",4,40,38,280.6333
30,"W","01:58:32","04:40:39",4,40,39,280.65
29,"M","01:56:17","04:40:39",4,40,39,280.65
51,"M","01:58:31","04:40:39",4,40,39,280.65
30,"W","02:08:41","04:40:39",4,40,39,280.65
28,"W","02:01:03","04:40:39",4,40,39,280.65
53,"M","01:53:51","04:40:40",4,40,40,280.6667
54,"M","02:12:40","04:40:40",4,40,40,280.6667
36,"M","01:56:04","04:40:40",4,40,40,280.6667
35,"M","02:05:41","04:40:40",4,40,40,280.6667
36,"M","02:04:17","04:40:40",4,40,40,280.6667
53,"M","01:44:24","04:40:40",4,40,40,280.6667
30,"M","02:00:49","04:40:41",4,40,41,280.6833
26,"W","01:57:52","04:40:41",4,40,41,280.6833
42,"M","02:08:48","04:40:42",4,40,42,280.7
54,"M","02:00:35","04:40:42",4,40,42,280.7
41,"M","01:57:52","04:40:43",4,40,43,280.7167
46,"M","02:03:49","04:40:43",4,40,43,280.7167
36,"M","01:58:27","04:40:43",4,40,43,280.7167
45,"M","01:52:37","04:40:43",4,40,43,280.7167
41,"M","01:56:36","04:40:43",4,40,43,280.7167
42,"M","02:04:52","04:40:43",4,40,43,280.7167
50,"M","01:35:36","04:40:43",4,40,43,280.7167
46,"W","02:04:00","04:40:43",4,40,43,280.7167
38,"M","01:54:32","04:40:44",4,40,44,280.7333
30,"M","02:07:49","04:40:44",4,40,44,280.7333
37,"M","01:54:50","04:40:44",4,40,44,280.7333
41,"W","01:55:13","04:40:44",4,40,44,280.7333
40,"M","01:51:58","04:40:44",4,40,44,280.7333
41,"M","01:44:52","04:40:45",4,40,45,280.75
29,"W","02:01:33","04:40:45",4,40,45,280.75
61,"W","02:05:13","04:40:46",4,40,46,280.7667
41,"M","01:49:33","04:40:47",4,40,47,280.7833
21,"W","01:59:46","04:40:48",4,40,48,280.8
48,"M","01:51:22","04:40:48",4,40,48,280.8
46,"M","02:03:40","04:40:48",4,40,48,280.8
52,"M","01:49:20","04:40:48",4,40,48,280.8
46,"M","02:02:35","04:40:49",4,40,49,280.8167
40,"W","02:06:02","04:40:49",4,40,49,280.8167
27,"M","01:50:23","04:40:49",4,40,49,280.8167
28,"W","01:59:37","04:40:49",4,40,49,280.8167
25,"W","01:57:14","04:40:49",4,40,49,280.8167
39,"W","02:00:06","04:40:49",4,40,49,280.8167
45,"W","01:55:18","04:40:49",4,40,49,280.8167
30,"M","02:00:44","04:40:50",4,40,50,280.8333
27,"M","02:04:36","04:40:50",4,40,50,280.8333
43,"M","01:58:43","04:40:51",4,40,51,280.85
48,"M","02:02:25","04:40:51",4,40,51,280.85
42,"W","02:07:28","04:40:51",4,40,51,280.85
35,"W","02:01:09","04:40:51",4,40,51,280.85
31,"M","01:54:32","04:40:51",4,40,51,280.85
25,"W","01:59:38","04:40:52",4,40,52,280.8667
44,"M","01:53:07","04:40:52",4,40,52,280.8667
40,"M","01:54:03","04:40:52",4,40,52,280.8667
28,"M","02:09:16","04:40:53",4,40,53,280.8833
38,"W","02:06:44","04:40:53",4,40,53,280.8833
47,"M","01:58:38","04:40:53",4,40,53,280.8833
46,"M","02:02:08","04:40:53",4,40,53,280.8833
40,"M","01:52:40","04:40:53",4,40,53,280.8833
46,"M","02:01:00","04:40:53",4,40,53,280.8833
31,"M","02:03:44","04:40:53",4,40,53,280.8833
39,"W","01:52:48","04:40:54",4,40,54,280.9
38,"W","02:01:42","04:40:54",4,40,54,280.9
47,"M","02:00:57","04:40:54",4,40,54,280.9
36,"M","02:11:47","04:40:55",4,40,55,280.9167
46,"M","02:04:29","04:40:55",4,40,55,280.9167
40,"M","01:58:47","04:40:55",4,40,55,280.9167
67,"M","02:05:29","04:40:55",4,40,55,280.9167
31,"M","01:53:02","04:40:56",4,40,56,280.9333
48,"M","02:13:04","04:40:56",4,40,56,280.9333
35,"M","01:56:02","04:40:56",4,40,56,280.9333
71,"M","02:04:43","04:40:56",4,40,56,280.9333
33,"W","02:05:11","04:40:57",4,40,57,280.95
40,"M","02:00:40","04:40:58",4,40,58,280.9667
38,"M","01:52:22","04:40:58",4,40,58,280.9667
26,"W","01:50:48","04:40:58",4,40,58,280.9667
41,"M","01:52:50","04:40:58",4,40,58,280.9667
28,"M","02:09:58","04:40:59",4,40,59,280.9833
47,"M","02:00:20","04:40:59",4,40,59,280.9833
47,"W","02:02:15","04:40:59",4,40,59,280.9833
43,"M","01:54:30","04:41:00",4,41,0,281
41,"M","02:01:13","04:41:00",4,41,0,281
40,"M","02:03:33","04:41:00",4,41,0,281
47,"W","02:07:47","04:41:00",4,41,0,281
37,"M","02:07:22","04:41:01",4,41,1,281.0167
32,"M","02:05:18","04:41:01",4,41,1,281.0167
41,"W","02:07:31","04:41:01",4,41,1,281.0167
60,"M","01:57:13","04:41:01",4,41,1,281.0167
50,"M","01:59:29","04:41:03",4,41,3,281.05
32,"M","02:05:33","04:41:03",4,41,3,281.05
17,"M","02:13:27","04:41:03",4,41,3,281.05
42,"W","02:06:36","04:41:03",4,41,3,281.05
29,"W","01:59:41","04:41:03",4,41,3,281.05
49,"M","01:57:28","04:41:03",4,41,3,281.05
49,"M","01:53:17","04:41:04",4,41,4,281.0667
63,"M","01:59:06","04:41:04",4,41,4,281.0667
37,"M","02:03:38","04:41:05",4,41,5,281.0833
63,"M","02:05:33","04:41:05",4,41,5,281.0833
61,"M","02:04:26","04:41:05",4,41,5,281.0833
41,"M","01:54:25","04:41:05",4,41,5,281.0833
37,"W","02:10:27","04:41:05",4,41,5,281.0833
53,"M","02:03:08","04:41:06",4,41,6,281.1
46,"M","01:59:27","04:41:06",4,41,6,281.1
24,"M","02:13:18","04:41:06",4,41,6,281.1
49,"M","01:57:57","04:41:06",4,41,6,281.1
38,"M","02:01:56","04:41:06",4,41,6,281.1
60,"M","01:57:09","04:41:06",4,41,6,281.1
43,"M","01:59:06","04:41:06",4,41,6,281.1
39,"M","02:08:13","04:41:07",4,41,7,281.1167
49,"M","02:00:32","04:41:07",4,41,7,281.1167
63,"M","01:59:09","04:41:07",4,41,7,281.1167
41,"M","01:54:20","04:41:07",4,41,7,281.1167
42,"W","02:10:34","04:41:07",4,41,7,281.1167
32,"M","01:45:52","04:41:08",4,41,8,281.1333
43,"W","02:10:03","04:41:09",4,41,9,281.15
47,"M","01:42:54","04:41:10",4,41,10,281.1667
35,"M","02:07:31","04:41:10",4,41,10,281.1667
44,"M","02:01:58","04:41:10",4,41,10,281.1667
28,"W","02:05:05","04:41:11",4,41,11,281.1833
33,"W","01:56:21","04:41:11",4,41,11,281.1833
44,"M","02:01:13","04:41:11",4,41,11,281.1833
47,"M","02:00:15","04:41:11",4,41,11,281.1833
43,"W","02:09:59","04:41:11",4,41,11,281.1833
27,"W","02:07:10","04:41:12",4,41,12,281.2
45,"M","02:04:42","04:41:12",4,41,12,281.2
41,"W","02:00:16","04:41:12",4,41,12,281.2
48,"M","02:08:01","04:41:12",4,41,12,281.2
51,"W","02:01:17","04:41:12",4,41,12,281.2
50,"M","02:02:00","04:41:12",4,41,12,281.2
42,"W","02:01:54","04:41:12",4,41,12,281.2
48,"M","02:01:26","04:41:13",4,41,13,281.2167
51,"M","01:54:20","04:41:13",4,41,13,281.2167
41,"W","02:07:31","04:41:13",4,41,13,281.2167
27,"M","02:04:12","04:41:14",4,41,14,281.2333
31,"M","02:06:14","04:41:14",4,41,14,281.2333
40,"M","01:57:27","04:41:14",4,41,14,281.2333
37,"M","01:54:11","04:41:14",4,41,14,281.2333
31,"W","02:08:22","04:41:15",4,41,15,281.25
45,"M","02:03:39","04:41:15",4,41,15,281.25
45,"M","01:54:48","04:41:15",4,41,15,281.25
33,"M","02:11:15","04:41:16",4,41,16,281.2667
47,"M","01:48:49","04:41:16",4,41,16,281.2667
51,"M","02:18:12","04:41:16",4,41,16,281.2667
55,"W","01:56:19","04:41:16",4,41,16,281.2667
45,"M","01:51:11","04:41:16",4,41,16,281.2667
52,"M","01:57:17","04:41:17",4,41,17,281.2833
25,"M","02:04:26","04:41:17",4,41,17,281.2833
52,"M","01:52:22","04:41:18",4,41,18,281.3
44,"W","02:07:49","04:41:18",4,41,18,281.3
45,"M","02:00:33","04:41:18",4,41,18,281.3
37,"M","02:00:49","04:41:18",4,41,18,281.3
42,"M","01:58:55","04:41:19",4,41,19,281.3167
53,"M","01:55:33","04:41:19",4,41,19,281.3167
37,"M","02:02:42","04:41:19",4,41,19,281.3167
55,"M","01:53:18","04:41:20",4,41,20,281.3333
39,"M","01:57:22","04:41:20",4,41,20,281.3333
56,"M","02:01:03","04:41:20",4,41,20,281.3333
48,"W","02:12:49","04:41:20",4,41,20,281.3333
41,"M","01:54:22","04:41:21",4,41,21,281.35
59,"M","01:59:06","04:41:21",4,41,21,281.35
26,"M","02:01:52","04:41:21",4,41,21,281.35
58,"W","02:02:20","04:41:21",4,41,21,281.35
39,"M","01:59:30","04:41:22",4,41,22,281.3667
40,"W","02:03:40","04:41:22",4,41,22,281.3667
55,"M","02:09:41","04:41:22",4,41,22,281.3667
33,"M","02:05:48","04:41:22",4,41,22,281.3667
37,"M","02:00:02","04:41:22",4,41,22,281.3667
42,"W","02:02:38","04:41:22",4,41,22,281.3667
37,"W","01:57:41","04:41:22",4,41,22,281.3667
34,"M","01:58:03","04:41:22",4,41,22,281.3667
44,"W","02:04:21","04:41:23",4,41,23,281.3833
39,"M","02:01:32","04:41:24",4,41,24,281.4
57,"M","02:03:34","04:41:24",4,41,24,281.4
46,"M","01:52:31","04:41:24",4,41,24,281.4
28,"M","01:49:41","04:41:24",4,41,24,281.4
52,"M","02:00:53","04:41:25",4,41,25,281.4167
43,"M","01:58:58","04:41:26",4,41,26,281.4333
29,"M","01:51:05","04:41:26",4,41,26,281.4333
27,"W","02:04:59","04:41:27",4,41,27,281.45
33,"W","01:53:04","04:41:27",4,41,27,281.45
33,"W","02:05:56","04:41:28",4,41,28,281.4667
45,"M","01:53:11","04:41:28",4,41,28,281.4667
27,"M","01:52:04","04:41:28",4,41,28,281.4667
46,"W","01:57:54","04:41:28",4,41,28,281.4667
54,"M","02:00:54","04:41:28",4,41,28,281.4667
43,"W","02:07:37","04:41:28",4,41,28,281.4667
30,"W","02:00:33","04:41:28",4,41,28,281.4667
48,"M","01:55:15","04:41:28",4,41,28,281.4667
44,"W","01:59:01","04:41:29",4,41,29,281.4833
47,"M","01:56:06","04:41:29",4,41,29,281.4833
32,"W","02:00:25","04:41:30",4,41,30,281.5
41,"M","02:01:10","04:41:30",4,41,30,281.5
39,"M","01:52:25","04:41:30",4,41,30,281.5
32,"W","01:57:12","04:41:31",4,41,31,281.5167
37,"M","01:54:12","04:41:31",4,41,31,281.5167
46,"M","02:02:39","04:41:31",4,41,31,281.5167
35,"W","01:59:44","04:41:31",4,41,31,281.5167
50,"M","02:03:58","04:41:31",4,41,31,281.5167
40,"M","01:45:12","04:41:31",4,41,31,281.5167
49,"M","01:42:55","04:41:31",4,41,31,281.5167
53,"M","01:58:36","04:41:32",4,41,32,281.5333
40,"W","02:12:36","04:41:32",4,41,32,281.5333
52,"W","02:02:02","04:41:32",4,41,32,281.5333
58,"W","01:51:56","04:41:32",4,41,32,281.5333
48,"M","02:01:35","04:41:33",4,41,33,281.55
28,"M","02:01:15","04:41:33",4,41,33,281.55
52,"M","01:59:16","04:41:33",4,41,33,281.55
37,"W","02:10:43","04:41:33",4,41,33,281.55
78,"M","01:59:38","04:41:33",4,41,33,281.55
61,"M","01:57:55","04:41:34",4,41,34,281.5667
35,"M","01:58:51","04:41:34",4,41,34,281.5667
30,"W","02:05:40","04:41:34",4,41,34,281.5667
47,"W","02:06:04","04:41:34",4,41,34,281.5667
33,"W","02:00:37","04:41:34",4,41,34,281.5667
35,"W","01:53:09","04:41:35",4,41,35,281.5833
36,"M","02:06:01","04:41:35",4,41,35,281.5833
40,"W","02:02:18","04:41:37",4,41,37,281.6167
49,"W","01:56:48","04:41:37",4,41,37,281.6167
29,"M","01:55:09","04:41:38",4,41,38,281.6333
37,"M","01:58:07","04:41:38",4,41,38,281.6333
63,"M","02:04:16","04:41:39",4,41,39,281.65
37,"M","02:00:59","04:41:39",4,41,39,281.65
50,"M","02:06:46","04:41:39",4,41,39,281.65
36,"M","01:55:33","04:41:39",4,41,39,281.65
43,"M","01:55:37","04:41:40",4,41,40,281.6667
36,"W","01:56:44","04:41:40",4,41,40,281.6667
25,"W","02:01:57","04:41:40",4,41,40,281.6667
43,"M","01:57:33","04:41:40",4,41,40,281.6667
36,"M","02:02:27","04:41:40",4,41,40,281.6667
25,"W","02:00:56","04:41:41",4,41,41,281.6833
33,"M","02:00:41","04:41:41",4,41,41,281.6833
37,"W","01:57:32","04:41:41",4,41,41,281.6833
31,"W","02:14:58","04:41:41",4,41,41,281.6833
38,"M","02:01:04","04:41:41",4,41,41,281.6833
64,"M","02:07:02","04:41:42",4,41,42,281.7
45,"M","01:55:48","04:41:42",4,41,42,281.7
57,"W","02:09:28","04:41:42",4,41,42,281.7
49,"M","01:58:51","04:41:42",4,41,42,281.7
45,"M","01:56:06","04:41:42",4,41,42,281.7
39,"M","02:02:20","04:41:42",4,41,42,281.7
38,"W","02:03:34","04:41:42",4,41,42,281.7
37,"M","01:53:38","04:41:42",4,41,42,281.7
32,"M","01:58:49","04:41:42",4,41,42,281.7
41,"M","01:56:14","04:41:43",4,41,43,281.7167
44,"M","02:11:33","04:41:44",4,41,44,281.7333
55,"M","02:02:18","04:41:44",4,41,44,281.7333
28,"M","02:08:16","04:41:44",4,41,44,281.7333
32,"M","01:53:34","04:41:45",4,41,45,281.75
35,"M","02:06:44","04:41:45",4,41,45,281.75
46,"M","01:54:38","04:41:46",4,41,46,281.7667
45,"M","01:59:18","04:41:46",4,41,46,281.7667
41,"W","02:05:14","04:41:46",4,41,46,281.7667
29,"M","01:57:18","04:41:46",4,41,46,281.7667
54,"W","02:07:43","04:41:47",4,41,47,281.7833
39,"M","02:03:24","04:41:47",4,41,47,281.7833
23,"W","02:06:35","04:41:47",4,41,47,281.7833
49,"M","02:04:15","04:41:48",4,41,48,281.8
56,"M","02:10:33","04:41:48",4,41,48,281.8
32,"M","02:10:47","04:41:48",4,41,48,281.8
48,"M","02:07:42","04:41:48",4,41,48,281.8
26,"M","01:55:13","04:41:48",4,41,48,281.8
39,"M","02:03:13","04:41:49",4,41,49,281.8167
39,"M","02:02:03","04:41:49",4,41,49,281.8167
49,"M","01:59:31","04:41:49",4,41,49,281.8167
43,"W","02:09:08","04:41:50",4,41,50,281.8333
39,"M","02:03:31","04:41:50",4,41,50,281.8333
26,"W","02:04:14","04:41:50",4,41,50,281.8333
51,"W","01:53:31","04:41:50",4,41,50,281.8333
46,"M","01:48:20","04:41:50",4,41,50,281.8333
58,"W","01:58:19","04:41:50",4,41,50,281.8333
35,"M","02:10:20","04:41:50",4,41,50,281.8333
25,"W","01:59:22","04:41:51",4,41,51,281.85
24,"M","01:55:55","04:41:51",4,41,51,281.85
40,"W","02:02:26","04:41:51",4,41,51,281.85
43,"M","02:00:51","04:41:51",4,41,51,281.85
51,"M","02:03:05","04:41:51",4,41,51,281.85
30,"W","02:04:31","04:41:51",4,41,51,281.85
39,"W","02:00:35","04:41:52",4,41,52,281.8667
44,"W","02:08:12","04:41:52",4,41,52,281.8667
31,"W","02:00:43","04:41:53",4,41,53,281.8833
32,"M","02:00:23","04:41:53",4,41,53,281.8833
44,"M","02:11:56","04:41:53",4,41,53,281.8833
53,"M","01:59:13","04:41:54",4,41,54,281.9
43,"M","01:53:00","04:41:54",4,41,54,281.9
29,"W","01:58:01","04:41:54",4,41,54,281.9
43,"W","02:00:15","04:41:54",4,41,54,281.9
28,"W","02:00:39","04:41:55",4,41,55,281.9167
51,"W","02:08:57","04:41:55",4,41,55,281.9167
25,"W","02:07:14","04:41:56",4,41,56,281.9333
51,"W","02:03:22","04:41:56",4,41,56,281.9333
26,"M","02:03:39","04:41:56",4,41,56,281.9333
37,"M","02:10:04","04:41:56",4,41,56,281.9333
29,"W","01:59:26","04:41:56",4,41,56,281.9333
47,"M","02:01:53","04:41:56",4,41,56,281.9333
50,"M","02:02:27","04:41:56",4,41,56,281.9333
41,"M","02:01:34","04:41:56",4,41,56,281.9333
45,"W","02:03:26","04:41:57",4,41,57,281.95
44,"M","02:10:30","04:41:57",4,41,57,281.95
33,"W","01:51:18","04:41:58",4,41,58,281.9667
30,"W","02:07:08","04:41:58",4,41,58,281.9667
35,"M","02:08:25","04:41:58",4,41,58,281.9667
43,"W","01:59:42","04:41:59",4,41,59,281.9833
