test_score,family_income,enrolled,graduated_college,round_test_score
-28.76307,-60515.76,0,0,-29
6.449905,-358642.6,1,1,6
-15.87854,362322.9,1,1,-16
21.76778,204462.9,1,1,21
-3.211937,-116433.2,0,1,-4
-16.43721,132893.7,1,1,-17
-5.415657,212633.2,1,1,-6
-1.609596,97907.59,1,1,-2
-14.73973,229918.3,1,1,-15
-10.09276,68673.16,1,1,-11
-6.249588,492826.8,1,0,-7
-16.57346,378456.6,1,1,-17
-2.647736,-266575,1,1,-3
20.65257,529229.3,1,1,20
-27.40475,111509,1,1,-28
-6.692322,-170671,1,0,-7
7.305305,-22063.06,1,0,7
-20.79278,128987.6,0,0,-21
-7.458359,-281501.3,1,0,-8
-5.952797,314569.5,1,1,-6
-47.56316,-384085.6,1,1,-48
10.34895,196688.9,1,1,10
-15.82601,-68393.65,0,0,-16
-7.228737,581610.3,0,1,-8
-11.57721,-533383.4,0,0,-12
-10.25901,-14069.66,1,1,-11
6.900505,923.3874,1,1,6
-17.05386,-129335.1,1,1,-18
-32.64517,80239.17,0,0,-33
-9.790272,-16570.26,0,1,-10
-25.08218,-96682.07,0,0,-26
-4.607758,-2123.785,1,0,-5
-15.78244,-465014.6,0,1,-16
-35.02948,245542.3,0,1,-36
-23.24944,-143450.8,0,0,-24
-15.35147,147486.7,0,1,-16
12.37568,6576.999,1,1,12
-49.12516,7076.745,0,1,-50
9.483757,-59287.6,1,1,9
-7.835945,-539678.3,1,1,-8
-14.04705,247417.2,0,0,-15
-24.18949,259194.5,0,0,-25
11.6852,27550.07,1,1,11
-26.99704,300355.9,1,1,-27
31.39276,391215.6,1,0,31
-11.85365,493912.1,1,0,-12
3.778473,687020.9,1,1,3
-23.42612,322638.5,0,1,-24
-15.09773,138037.3,0,1,-16
1.748512,461632.3,1,0,1
16.89738,-140163.5,1,1,16
-4.697586,126965.9,1,1,-5
1.337906,416595.4,1,1,1
1.088638,257275.8,1,1,1
2.336449,91240.04,1,1,2
-17.70079,204511.3,1,1,-18
-9.022507,49996.83,1,1,-10
.7508087,393733.6,1,1,0
13.99615,370513.9,1,1,13
14.21566,180538.1,1,1,14
-16.3328,289646.9,0,1,-17
-21.59752,-275009.8,0,1,-22
-19.58259,-158376.8,0,0,-20
-24.87247,456704.8,1,0,-25
-13.22692,190308.3,0,1,-14
-18.93579,-32318.13,0,1,-19
14.30141,259849.4,1,1,14
-30.94198,110053.4,0,0,-31
-58.98983,307815.6,0,1,-59
17.02106,497223.2,1,0,17
-19.45177,268111.9,0,1,-20
-34.20702,-143873.6,0,1,-35
11.28167,57283.48,1,0,11
20.6764,559353.5,1,1,20
-37.32423,388090.2,0,1,-38
20.20359,-62091.78,1,1,20
-11.31629,107786.7,1,1,-12
16.53337,158577,1,1,16
-2.036316,233560.3,1,1,-3
-6.089851,274345.4,0,0,-7
4.897369,-255058,1,0,4
18.19795,145873.9,1,1,18
-11.08252,83458.16,1,1,-12
16.07373,401122.5,1,1,16
-39.51018,70223.37,0,1,-40
-1.221092,197890.7,0,0,-2
-4.120979,-737074.8,0,1,-5
-14.81267,87477.96,1,0,-15
-14.81338,-146817.6,0,1,-15
-1.070442,740542.4,1,1,-2
-13.38285,455689.3,0,1,-14
3.28154,536643.4,1,0,3
-20.71532,1159822,0,1,-21
-12.58278,256693.6,1,1,-13
-50.56932,254549.1,1,1,-51
26.46738,193894.6,1,0,26
-9.020454,-384887.3,0,1,-10
15.919,-82023.92,1,1,15
-31.04561,66010.92,0,1,-32
-14.82587,145231.3,0,1,-15
-9.190639,-314459.7,0,1,-10
2.396294,490976.1,0,1,2
-17.31552,622428.1,1,1,-18
-12.74553,161959.2,0,1,-13
-21.47121,-58742.39,0,1,-22
-15.21209,572191.2,1,1,-16
-24.45169,-203517.4,1,0,-25
-42.599,631621.3,0,0,-43
-5.103928,247483.4,1,1,-6
11.09351,218296.5,1,1,11
-1.473824,409793.2,0,1,-2
27.27909,387685.1,1,0,27
-10.54497,-85908.25,1,1,-11
17.01801,118964.7,1,1,17
-13.37265,388673.8,0,1,-14
-29.66175,-266826.5,0,0,-30
-1.102631,-239852.2,1,1,-2
-33.94831,-73329.06,0,0,-34
-3.936943,345049.5,0,0,-4
-11.50812,248157.8,1,1,-12
-42.61752,69240.44,0,0,-43
4.979057,156605.8,1,0,4
-14.61053,-82966.99,0,1,-15
-19.6663,284082.9,0,0,-20
-.1985931,170409.1,0,1,-1
6.496254,13622.94,1,1,6
22.24466,-388349.7,1,1,22
-1.523521,146562,0,0,-2
-7.5177,45804.97,0,0,-8
-14.22453,-321738.4,1,1,-15
-30.44349,504324.8,1,1,-31
-9.855202,-194209.7,1,1,-10
-10.93034,583604.6,0,0,-11
-11.22794,179114,0,0,-12
9.061844,297773,1,1,9
-1.245171,341291.7,0,0,-2
25.82774,-215760.9,1,1,25
-3.888123,-82855.13,0,1,-4
17.36067,44986.13,1,0,17
-3.420341,-14022.55,1,0,-4
-13.71397,179365.9,0,1,-14
1.840553,513307.3,1,1,1
-21.44788,-62547.58,0,0,-22
-6.010147,318314.4,1,1,-7
-12.47429,42802.73,0,0,-13
-7.750153,-231022.5,1,0,-8
-7.986588,64113.13,1,1,-8
11.78639,259064.6,1,1,11
-3.077995,-377031.7,0,0,-4
-8.727444,589812.3,0,0,-9
-15.75497,-404152.7,1,1,-16
-26.25904,-119279.2,0,0,-27
-7.908157,560320.3,0,1,-8
-5.811363,376746.2,0,1,-6
-9.547539,313981.4,1,1,-10
-4.779266,-418245.8,1,0,-5
3.182159,-90004.39,1,1,3
3.605026,885692.6,1,1,3
2.098564,311830.8,1,0,2
2.220604,465868.4,1,0,2
2.777252,357653.7,0,1,2
-7.400436,-136081.1,1,0,-8
-5.531532,-55688.14,1,1,-6
-23.47198,-214539.3,1,1,-24
-16.26354,8980.936,1,1,-17
19.8745,377390.7,1,1,19
-3.265297,300296.5,1,0,-4
19.40483,365883.6,1,1,19
-3.41436,-15878.34,0,0,-4
-14.97895,251544.3,1,1,-15
13.03065,439349.5,0,0,13
-.7447205,-19281.95,1,1,-1
8.408104,517258.5,1,1,8
-36.79532,-192517.9,1,1,-37
-31.2446,-359476.8,0,0,-32
-7.236145,57795.25,1,1,-8
-28.75242,-71475.84,0,1,-29
-6.290894,494835.1,0,1,-7
8.685715,-30852.56,0,0,8
16.46426,33787.45,1,0,16
-4.781853,-212610.2,0,1,-5
19.10483,-116038.7,1,1,19
1.678741,-760740.6,0,0,1
-7.680244,282498.4,1,0,-8
1.226563,22969.25,0,0,1
-31.59633,-135879.5,0,1,-32
3.051155,266857.5,1,0,3
-15.40043,-21455.22,0,0,-16
-22.78647,-342263.2,0,0,-23
8.038689,196772.8,1,1,8
23.81887,291054.2,1,1,23
-17.15807,359870,1,1,-18
20.80749,-88089.47,1,1,20
-21.12951,-176462.4,0,0,-22
-4.236053,552799.4,1,0,-5
11.065,-98173.61,1,1,11
.0646057,-478722.1,1,1,0
-40.85692,189556.1,1,1,-41
-20.25986,148302.4,0,1,-21
-12.86904,96402.79,0,1,-13
-6.397209,388641.3,0,0,-7
6.557877,430364.6,0,1,6
-1.947357,-79950.13,1,0,-2
-1.88768,476833,0,0,-2
-4.643753,-206826.8,0,0,-5
9.907753,545722.3,1,1,9
5.036476,-35792.5,1,1,5
10.57613,441244,1,1,10
-23.80778,-75716.85,1,1,-24
-16.92337,387772.6,0,0,-17
-10.07526,311872.7,1,1,-11
-24.01114,242916.2,0,0,-25
15.81188,356715,1,1,15
2.057716,574021,1,0,2
-32.19672,64309.52,0,1,-33
-.4141693,-142903.5,0,1,-1
-14.39828,278971.8,1,1,-15
-18.12665,102291,0,1,-19
8.778008,154238.5,0,0,8
-22.56833,-64204.91,0,1,-23
-14.50934,-118488.5,0,0,-15
-2.553513,443801.3,1,0,-3
4.496567,428393.3,1,1,4
-6.335831,428342,1,1,-7
-21.10475,94930.72,1,1,-22
23.87505,57416.23,1,1,23
14.43253,194499.5,1,0,14
-13.39616,110727.1,1,0,-14
15.17923,139920,0,0,15
11.68923,611.7492,1,1,11
-12.75196,435291.7,0,0,-13
4.148003,71282.69,1,0,4
-38.70259,366578.1,0,1,-39
-23.31022,-156265.7,1,1,-24
-22.51793,396767.8,0,1,-23
16.22057,232246.6,1,1,16
5.009499,292387.5,1,1,5
-4.327164,67463.43,0,1,-5
-25.88402,317026.1,0,1,-26
6.323196,316635.1,1,1,6
1.188103,221749.2,1,0,1
-31.70453,144671.8,1,1,-32
-2.804169,345435.7,0,1,-3
-6.523766,3501.587,1,1,-7
-22.41925,497971,0,0,-23
-13.65918,411230.6,1,1,-14
-16.83448,362326.4,0,0,-17
-11.58974,-16163.7,0,0,-12
2.531464,418195.2,1,1,2
-7.180901,230501.5,0,1,-8
6.182007,195248.8,0,0,6
-18.0827,557283.1,0,0,-19
17.4973,473947.7,1,1,17
-15.31072,-600586.5,0,0,-16
-11.55598,799144.1,1,1,-12
4.236824,-72370.95,1,1,4
-23.82164,145610.6,1,1,-24
-3.834526,301120.3,0,1,-4
-5.014641,-386384.5,1,0,-6
-2.796516,210875.2,0,1,-3
-36.30069,72407.32,0,0,-37
-10.05682,125950.7,0,0,-11
7.289902,542116.7,1,1,7
4.664246,163401.2,1,1,4
25.9222,549667.7,1,1,25
-26.20715,-265450.4,0,0,-27
-.8700485,-110767.5,0,0,-1
-10.00756,-1360.16,0,0,-11
3.691826,-91279.05,0,1,3
-28.72374,-77713.79,1,0,-29
22.37437,142165.5,0,0,22
14.93456,544921.1,1,0,14
-21.87806,248404.4,0,1,-22
-10.02901,-136278.3,1,1,-11
-43.10602,-84015.02,0,0,-44
.1367722,445253.3,1,1,0
-8.046471,722757.1,0,0,-9
-12.58309,653105.3,0,1,-13
4.726006,609066.4,1,1,4
-27.25127,184794.7,0,0,-28
-29.36362,-59170.94,0,0,-30
-25.65472,209930.6,0,0,-26
-.4302597,-170525.2,1,0,-1
-11.08012,253794.1,1,0,-12
-3.544312,856654.8,0,0,-4
5.917664,154162.5,1,1,5
-5.113121,160153.5,1,1,-6
-3.592453,226509.9,0,1,-4
14.43089,479363.3,1,1,14
-17.82718,116099.4,1,0,-18
-10.3054,617780.3,0,1,-11
-22.76441,-292546.6,0,0,-23
-9.410294,336149.6,1,1,-10
5.888283,-3766.304,0,0,5
-38.72392,-78134.49,0,1,-39
-5.524712,97953.87,0,1,-6
-13.95621,275298.7,0,1,-14
-2.403801,123217.6,0,0,-3
-8.608246,-83772.61,0,0,-9
9.738579,535701.7,1,0,9
-2.046982,346139.2,1,1,-3
-5.32222,-5634.659,1,1,-6
-9.354439,130331.5,0,0,-10
-7.775978,385986.3,1,0,-8
-8.348831,-238956,0,1,-9
-4.677109,433632.4,0,0,-5
-15.47724,87707.11,1,1,-16
-19.24342,-10308.26,0,1,-20
-13.94597,-139929.3,0,1,-14
-33.84165,-412104.3,0,1,-34
-4.369583,186498.5,1,1,-5
8.806557,-557494.8,1,0,8
-12.29655,545208.8,1,1,-13
-10.23728,-21046.04,1,1,-11
-20.29148,550363.7,0,0,-21
6.406906,406776.3,1,1,6
-8.323353,302566.3,1,0,-9
26.52869,-256089.1,1,1,26
-9.644699,253293.8,0,0,-10
-24.84221,-184141.3,1,1,-25
3.376991,321442.2,1,1,3
-16.00241,321358.3,0,1,-17
-15.79126,-140108.8,1,1,-16
11.5556,405991.7,0,0,11
-25.91082,194303.9,0,1,-26
-8.371658,129084.2,1,1,-9
-12.16394,147290.4,1,0,-13
-5.757912,295078.4,1,0,-6
1.4758,314330.4,0,0,1
-9.801865,-18570.51,0,0,-10
-2.694206,-84136.96,0,0,-3
-7.862892,271233.1,0,0,-8
15.16628,19794.6,1,0,15
4.342834,117370.5,1,1,4
-27.06057,416879.8,0,1,-28
-13.76661,-361923.9,1,0,-14
-17.42794,593018,1,0,-18
-.7701263,241704.7,0,1,-1
-7.100662,-449768.9,1,1,-8
9.21711,778853.1,1,1,9
3.506592,639683.9,0,0,3
-11.66087,476957.7,1,1,-12
18.90469,60596.62,1,1,18
-32.74832,114346.2,0,0,-33
9.311592,21836.04,1,0,9
-.7003937,-499993.1,0,1,-1
-2.296242,26686.12,0,1,-3
-4.153259,119989.6,0,1,-5
-8.498447,157742.3,0,1,-9
-2.813301,-9317.903,1,0,-3
15.61015,209406.4,1,1,15
.2939224,-344001.8,1,1,0
18.57645,455543.3,1,1,18
-16.09542,207846.7,0,0,-17
-26.75569,166776.9,1,1,-27
-12.14764,677552.1,0,1,-13
-32.1379,-308751.1,0,1,-33
7.977425,806040.3,1,0,7
-3.273232,81631.66,0,1,-4
.4660568,157664.8,1,0,0
-32.71932,-421620.5,0,0,-33
-8.937424,-4459.996,1,1,-9
18.91544,67383.97,1,1,18
7.877464,423420.4,1,1,7
6.148758,346341.7,1,1,6
3.35408,196466.4,1,1,3
-3.60257,-262675.7,0,0,-4
-5.013321,879397.6,1,1,-6
6.874336,243298.8,1,1,6
-14.29205,-67339.41,1,1,-15
-11.68719,-9617.408,1,0,-12
-5.121834,-132627.8,1,1,-6
3.027924,64554.99,1,1,3
-17.06421,838474.8,1,0,-18
-1.599373,396036.1,0,1,-2
-16.29548,-374906.8,1,0,-17
-17.78094,-364892.9,1,1,-18
-20.99609,178254.9,0,1,-21
2.221191,-22925.21,1,0,2
-4.726456,422388.8,1,0,-5
-15.25401,180010.9,1,1,-16
-1.593231,459642.5,1,1,-2
-26.20626,284353.7,0,0,-27
-17.79911,-62862.5,1,1,-18
-28.66024,228635.7,0,1,-29
-8.216408,932232.9,1,1,-9
4.580681,43829.57,1,1,4
-4.792816,336401.2,0,0,-5
17.38692,186763.8,1,0,17
-20.6623,134524.6,0,1,-21
-12.85812,123943.1,1,1,-13
5.219536,495243.7,1,1,5
-19.91477,-293289.8,1,0,-20
-5.12294,299292.3,0,0,-6
4.066391,89192.25,1,1,4
7.094978,85122.05,1,1,7
-14.80774,140378.8,0,0,-15
-18.00412,475393.6,0,0,-19
-19.09141,658494,0,0,-20
-9.668743,-249565.1,0,0,-10
-16.48663,471910.1,0,1,-17
-12.9995,-103763.4,0,1,-13
2.819489,157537.1,1,1,2
-4.119637,166085.3,0,0,-5
-8.008999,197640.4,0,1,-9
3.495026,325024.4,1,1,3
-6.033875,678886.5,0,0,-7
-.835701,-143411.9,1,0,-1
2.929619,474678.1,0,1,2
-19.67742,-236904.9,1,1,-20
-33.3599,-589656.9,0,1,-34
1.193672,-176967.9,1,1,1
-11.47285,658714.6,0,0,-12
-2.777939,290358,1,1,-3
9.901031,343738.4,1,1,9
6.739395,466789.5,1,1,6
-4.017647,305108.3,1,1,-5
-13.10303,-509713.8,1,1,-14
9.863815,-192440.9,1,1,9
14.41178,207854.6,1,1,14
28.36617,8119.796,1,0,28
14.71096,571496.6,1,0,14
-14.60283,17778.85,0,0,-15
7.323517,318838.8,0,1,7
21.41116,103498.7,1,1,21
-10.8729,-61855.64,1,1,-11
8.366951,494561,1,0,8
-16.80597,176478.5,0,0,-17
-16.9442,-393682.8,1,1,-17
2.594345,-944713.8,1,1,2
-17.38331,-151397.9,0,0,-18
-.6582718,181519.8,0,1,-1
-12.92323,287215,0,0,-13
-1.580757,-115567.2,1,1,-2
22.62327,893182.3,1,1,22
-17.70491,-21558.62,0,1,-18
14.66859,434472.8,0,0,14
-28.29851,-286452,0,0,-29
-6.170998,113312.8,1,1,-7
4.066109,4434.067,1,1,4
.3292236,277657.9,1,0,0
-6.074333,541123.4,0,1,-7
4.949699,-185095.9,0,0,4
9.689232,151839.9,1,1,9
27.92636,405104.5,1,0,27
-14.12038,50194.84,1,0,-15
-28.8968,154447.4,0,1,-29
21.00108,133278.5,1,0,21
-28.94949,422792.7,1,1,-29
.321106,271131.3,1,1,0
-.8191147,383032.9,1,1,-1
-13.41721,-171089.3,0,0,-14
16.75034,424995.9,1,0,16
4.660004,-108042.7,1,0,4
34.45318,-79123.09,1,1,34
-7.111839,-432974.3,1,0,-8
19.6543,201336.2,1,1,19
2.735802,90460.41,1,1,2
-.0110626,134284,1,1,-1
-5.901543,-77812.64,1,1,-6
-28.50595,-98335.97,0,0,-29
1.058334,-377046.8,1,0,1
-14.06572,-34698.2,0,1,-15
-14.70399,190748.2,0,0,-15
4.042953,759042.4,0,0,4
-21.60932,66675.66,0,0,-22
-9.478954,372545.4,0,1,-10
-18.21636,-205981,0,1,-19
3.029793,163482,1,1,3
.7686996,-135956.2,0,1,0
10.47247,570319.6,1,1,10
-14.40974,-32855.61,1,1,-15
-23.25259,147570.9,0,1,-24
26.54443,107832.7,1,1,26
-17.30246,-509238.3,0,1,-18
-5.494194,150043.1,1,0,-6
-1.613281,386936,0,0,-2
-26.22429,-410836.2,0,1,-27
-12.40891,-310264.9,0,1,-13
-16.24105,121651.5,0,0,-17
20.58121,545585.8,1,1,20
-12.55096,-303832.3,0,0,-13
-24.65326,34472.43,0,0,-25
-21.85984,92105.17,0,1,-22
5.724487,623095.8,1,0,5
-19.33063,474134.8,0,0,-20
-.6329956,-85888.02,1,1,-1
.3844681,126337,1,0,0
10.23438,77225.11,1,1,10
-29.12556,140122.7,0,0,-30
-15.36272,831255.4,0,0,-16
5.333397,155287.6,1,1,5
3.373535,361845.6,1,1,3
-15.65324,-196703.6,0,1,-16
1.713638,-125994.9,1,1,1
-19.97871,464625,0,0,-20
-12.0902,226010.5,0,0,-13
-4.738564,246956.5,1,1,-5
25.31519,-266893.9,1,1,25
-11.04727,-15376.77,1,1,-12
-13.06287,-281382.7,0,0,-14
-22.69881,-307296.5,0,0,-23
-12.94789,-346478,0,1,-13
2.166222,464550.6,0,0,2
-.5563354,-128723.6,0,0,-1
1.520821,581423.9,0,1,1
-9.664429,404034.5,0,0,-10
-16.86456,-210588.1,0,1,-17
10.21558,236394.7,1,1,10
-15.23787,10198.43,0,0,-16
-4.883133,-165921.3,1,1,-5
-16.8458,401031.8,0,1,-17
-14.85715,356124.5,0,0,-15
-4.40654,91656.04,1,1,-5
-29.61809,-227554.7,0,0,-30
-31.76138,-355471.9,1,1,-32
-11.62165,164627.6,1,0,-12
-21.39484,-187932.2,0,1,-22
-5.396446,153846.1,1,0,-6
-25.99422,13536.82,0,1,-26
-4.763245,450798.8,1,1,-5
-35.1387,315008.4,0,0,-36
-27.53209,485553,0,0,-28
8.726936,128532.2,1,0,8
-20.5643,108454.9,0,0,-21
-6.498497,34490.75,0,0,-7
28.47895,13183.2,1,1,28
-.7832642,748247.8,0,0,-1
26.38984,463877.8,1,1,26
16.79329,305112.3,1,1,16
-11.98181,394888.6,0,0,-12
-1.463409,300329.4,1,1,-2
6.959038,391466.6,1,1,6
-19.05002,357412.2,0,1,-20
2.011299,-18847.64,1,1,2
-12.46974,-251241.1,1,0,-13
-3.362038,68346.84,1,1,-4
5.301353,486406.7,1,1,5
-12.91505,-140012.8,0,0,-13
10.84885,92581.84,1,1,10
16.33772,-112818.3,1,1,16
36.44141,-119840.8,1,1,36
-16.12506,88231.83,1,1,-17
-7.672195,-24471.19,1,1,-8
-5.802124,187285.6,0,0,-6
-11.77766,-201957.7,1,1,-12
3.738182,459267.1,1,1,3
-34.6966,-240632.9,0,0,-35
23.3089,-222650.3,1,0,23
-9.653561,286640.1,0,0,-10
-20.1151,-97347.41,0,0,-21
-10.18443,140095.6,0,1,-11
9.016861,477940.7,0,1,9
-1.395432,528411.4,1,1,-2
-13.70166,425671.6,0,1,-14
3.171661,5280.86,1,1,3
-11.99467,83101.48,0,1,-12
11.73747,286430.9,1,1,11
-15.28417,-464464.4,0,0,-16
6.594055,423249.3,1,0,6
20.26474,207737.6,1,0,20
5.066391,241922.4,1,1,5
-.009613,459736.6,0,1,-1
.2413101,95164.54,0,1,0
-18.17716,293708.7,0,0,-19
16.47834,274958.2,1,1,16
3.6595,693094,0,0,3
11.02283,141963.2,0,0,11
-8.97897,-114868.3,0,0,-9
-2.298889,862630.8,1,1,-3
1.437103,-252122.3,1,0,1
-.8470001,268708.3,1,1,-1
1.867538,192267.4,0,1,1
8.947212,700363.7,1,1,8
.7959213,-609986,0,0,0
-23.82439,489020.1,0,1,-24
5.944138,324617.4,1,1,5
-28.63333,437707.8,0,1,-29
4.793907,-40440.06,0,0,4
-2.798485,891338.1,0,1,-3
-19.36955,13534.95,0,0,-20
-11.89252,33610.91,1,1,-12
18.47069,215054.1,1,1,18
-34.29462,34206.9,0,1,-35
-9.431469,142516.8,0,1,-10
9.70266,250131.5,1,1,9
-8.613564,192108.1,0,1,-9
-2.101723,254078.8,1,1,-3
-21.10902,-275990.9,0,1,-22
-12.4839,132466.7,0,1,-13
28.43108,40248.97,1,1,28
16.33549,295002,1,1,16
-18.46551,-39991.45,1,0,-19
1.930283,500449.3,0,1,1
-16.37143,400066,1,1,-17
-15.76969,229657.9,0,0,-16
3.413445,167146.1,1,1,3
-2.541359,412180.5,0,1,-3
-20.76113,102825.5,1,1,-21
31.97179,555450,1,0,31
-45.26911,153084.8,0,0,-46
1.391136,116627,1,1,1
-1.19558,427020.2,0,0,-2
1.680603,550726.8,1,1,1
-3.749352,565690.6,0,0,-4
-12.46557,-203693.1,0,0,-13
13.06825,129194.7,1,1,13
20.69011,232651.8,1,1,20
6.935799,-134049.8,1,1,6
-8.424042,-71444.95,1,1,-9
-2.990929,108362,0,1,-3
11.97803,304303,1,1,11
-12.27692,296986.8,0,1,-13
-1.652527,77404.23,0,0,-2
-5.201958,621854.9,1,0,-6
-3.657806,515996.2,1,1,-4
-18.08011,-166470.5,0,1,-19
3.421211,100615,0,1,3
21.24239,30641.73,1,1,21
1.239326,331453.9,1,0,1
-1.69165,415764.8,0,1,-2
-8.735935,53603.09,0,0,-9
5.167068,-30324.56,1,1,5
-19.45715,261963.5,0,0,-20
2.026382,287887.9,1,1,2
-.5710144,168178.2,1,1,-1
5.471832,606360.3,1,1,5
-32.66669,398492.9,0,1,-33
-21.96338,88252.69,1,1,-22
-3.724335,577294.5,1,1,-4
2.923134,393242.5,1,0,2
-14.12038,397070.9,0,0,-15
-18.11892,192666.1,1,1,-19
-7.924416,447485.2,0,0,-8
-29.94516,49335.66,0,1,-30
-18.64236,433615,0,0,-19
-33.12965,358934.5,0,0,-34
-17.12923,239260.7,0,0,-18
.3536682,517203.2,1,0,0
-16.04958,360619.7,1,1,-17
-3.680984,-171173.5,1,0,-4
-28.04409,339566.8,0,1,-29
-3.899246,64182.27,1,1,-4
8.399918,176055.9,1,1,8
4.906395,-7009.25,1,1,4
-9.561245,-35322.85,0,0,-10
-16.58868,-95781.63,0,1,-17
-4.092094,-121376.8,1,1,-5
-21.67438,710777.8,0,1,-22
1.582664,113591.7,1,1,1
4.792305,-120279.3,0,1,4
-24.74825,-344527.7,0,1,-25
12.74157,113536.8,1,0,12
-14.60781,349067,0,1,-15
-9.86618,90107.45,1,1,-10
30.74222,68652.38,1,1,30
5.54155,22829.95,1,0,5
-30.38498,312701.5,0,0,-31
9.43618,699974.5,1,1,9
-7.758583,659598.4,0,0,-8
-7.794838,278925.7,0,1,-8
7.061485,117821.4,1,1,7
-1.218636,-312409.9,1,1,-2
-12.8112,733904.4,0,1,-13
-9.052254,300858.6,1,0,-10
-14.5418,581818.9,0,1,-15
12.23336,370195.8,1,1,12
-17.77172,-32364.9,0,1,-18
-20.17096,693351.1,1,1,-21
12.82751,301733.5,1,0,12
-14.30252,-263189.6,0,0,-15
2.933487,453942.4,1,1,2
-3.50531,41970.06,1,1,-4
-28.97729,300460.1,0,1,-29
.9253006,233833.5,0,0,0
-33.02356,-63049.96,0,1,-34
-10.48797,-480671.5,0,0,-11
10.31133,190270.5,1,1,10
-24.54669,388087.6,0,1,-25
-4.253601,-99851.41,0,0,-5
-16.70639,21666.37,0,0,-17
26.84782,-105984.7,1,1,26
-22.60439,304366.3,0,1,-23
3.625443,-410762.1,1,0,3
-31.09527,580890,1,1,-32
4.638512,-118999.2,1,1,4
-10.57574,-7399.702,0,0,-11
.2467575,48662.25,1,0,0
-12.54618,-500627,1,0,-13
-19.33033,-21993.81,0,0,-20
6.582146,-216417.6,1,1,6
-7.980354,637130.3,0,0,-8
-14.91727,-115686.7,0,1,-15
-2.587746,759325.8,0,0,-3
-14.50381,-263948,0,1,-15
-19.2007,297057.9,1,0,-20
-.985405,107723.5,0,0,-1
-18.39413,-104511.2,0,1,-19
-21.28905,714947.7,0,0,-22
-19.62999,327143.6,0,1,-20
9.703606,576198.4,1,1,9
-10.83816,-158806,1,1,-11
-31.51352,294317.5,0,1,-32
-3.549858,-54409.97,0,1,-4
6.668739,-200519.4,1,1,6
-16.49195,770129,0,0,-17
9.966576,-162258.9,1,0,9
-9.143734,429502.9,0,1,-10
-19.23427,224835.8,0,1,-20
-14.15189,429444.1,0,1,-15
-7.218201,198783.3,1,1,-8
-21.14862,-37645.24,1,1,-22
-18.2312,-325940.5,0,0,-19
-11.03074,8086.195,1,0,-12
-10.11618,484997.4,0,1,-11
-28.05539,-417371.4,0,0,-29
-60.34346,62112.21,0,0,-61
-11.69466,6247.489,0,0,-12
6.501328,700644.9,1,1,6
-.8542175,357594.2,0,1,-1
-27.76202,133411.4,0,0,-28
8.009735,62041.35,1,1,8
13.2009,-227526.4,1,1,13
-11.75887,811760.2,0,0,-12
-5.139229,833837,1,1,-6
-7.182762,248544.4,0,1,-8
-5.256889,325964.8,0,1,-6
-.9599991,116856.5,1,1,-1
-22.8427,-276980,1,1,-23
-22.52415,-477826.4,0,0,-23
-2.714851,-355624.1,0,0,-3
.458374,-147262.6,1,1,0
1.387001,-390531.5,0,1,1
-16.71743,96004.3,0,1,-17
-17.1032,-378500,0,0,-18
-4.572289,182461,0,0,-5
3.26976,203599.3,1,1,3
9.199043,82652.09,1,1,9
-5.82457,-50034.89,1,0,-6
-28.36576,-284005.3,0,0,-29
-27.20012,268533.8,0,0,-28
-27.60479,655389.6,0,0,-28
-5.203735,122602.5,0,1,-6
12.20932,166640.9,1,1,12
.6911697,-106650.6,1,1,0
-32.71509,24831.59,0,1,-33
6.61216,627529.7,1,0,6
-15.50858,62013.25,0,1,-16
5.008179,148286.6,1,0,5
17.15633,213.8283,1,0,17
-19.24477,331912.7,0,1,-20
16.51128,184826.7,1,1,16
-4.489052,-13845.49,1,0,-5
-26.25441,-262606,0,1,-27
19.46768,-197799.4,1,1,19
-34.67965,205641.6,0,1,-35
-8.451191,376975.3,0,1,-9
3.319618,108714.7,0,0,3
11.50672,-32832.74,1,1,11
-17.09348,162445.4,0,0,-18
-31.58089,198665.6,0,0,-32
-7.233841,-203741.2,0,0,-8
-13.89475,518119.6,0,1,-14
13.20149,439345.3,1,1,13
2.651848,188724.5,1,1,2
-2.36747,-383462.1,0,1,-3
.2205048,800913.4,1,1,0
8.698944,66372.97,1,0,8
-14.11891,-52371.89,1,1,-15
3.255386,339974.9,0,1,3
-11.3407,-30464.84,1,0,-12
-21.32956,-318657.6,0,1,-22
-7.812286,160368.5,1,0,-8
-21.65371,29969.21,1,1,-22
-20.04097,68516.84,0,1,-21
-22.39185,103318.5,1,1,-23
-22.5955,453710.1,0,0,-23
-15.00504,54939.87,0,0,-16
.4025955,-44028.05,0,1,0
-21.56168,307401,0,0,-22
2.054504,754965.3,1,0,2
12.30683,-161596.8,1,1,12
-2.466713,223870.5,0,0,-3
1.712875,253273.8,1,0,1
8.759369,72498.02,1,1,8
11.49258,90657.82,1,0,11
-.4735413,476578.9,0,0,-1
7.525986,-52947.15,1,0,7
-23.58324,-36621.71,0,0,-24
-12.2454,666430.4,0,0,-13
-17.22049,393866.3,0,1,-18
24.6033,327004.8,1,1,24
4.295807,162756.5,1,1,4
-25.12217,-75836.31,1,1,-26
-32.68091,484096.1,0,1,-33
-2.339294,-61544.37,0,0,-3
-17.86174,414940.4,0,1,-18
-5.477768,147052.7,0,0,-6
-32.51303,234290.5,1,1,-33
